ps_site_id,exp_id,method,region,subregion,locality,date,time,latitude,longitude,site_name,habitat,exposure,in_mpa,mpa_notes,team_lead,notes
PRT_2015_uvs_001,PRT_2015,uvs,Selvagens,Selvagem Grande,NA,2015-09-06,NA,30.15503,-15.87079,NA,rocky_reef,unknown,TRUE,NA,Alan Friedlander,NA
PRT_2015_uvs_002,PRT_2015,uvs,Selvagens,Selvagem Grande,NA,2015-09-06,NA,30.16137,-15.87577,NA,rocky_reef,unknown,TRUE,NA,Alan Friedlander,NA
PRT_2015_uvs_003,PRT_2015,uvs,Selvagens,Selvagem Grande,NA,2015-09-06,NA,30.15506,-15.85177,NA,rocky_reef,unknown,TRUE,NA,Alan Friedlander,NA
PRT_2015_uvs_004,PRT_2015,uvs,Selvagens,Selvagem Pequena,NA,2015-09-07,NA,30.03743,-16.02005,NA,rocky_reef,unknown,TRUE,NA,Alan Friedlander,NA
PRT_2015_uvs_005,PRT_2015,uvs,Selvagens,Selvagem Pequena,NA,2015-09-07,NA,30.04027,-16.02938,NA,rocky_reef,unknown,TRUE,NA,Alan Friedlander,NA
PRT_2015_uvs_006,PRT_2015,uvs,Selvagens,Selvagem Pequena,NA,2015-09-07,NA,30.03288,-16.0225,NA,rocky_reef,unknown,TRUE,NA,Alan Friedlander,NA
PRT_2015_uvs_007,PRT_2015,uvs,Selvagens,Selvagem Pequena,NA,2015-09-08,NA,30.06321,-16.04126,NA,rocky_reef,unknown,TRUE,NA,Alan Friedlander,NA
PRT_2015_uvs_008,PRT_2015,uvs,Selvagens,Selvagem Pequena,NA,2015-09-08,NA,30.0571,-16.04051,NA,rocky_reef,unknown,TRUE,NA,Alan Friedlander,NA
PRT_2015_uvs_009,PRT_2015,uvs,Selvagens,Selvagem Pequena,NA,2015-09-08,NA,30.05721,-16.0496,NA,rocky_reef,unknown,TRUE,NA,Alan Friedlander,NA
PRT_2015_uvs_010,PRT_2015,uvs,Selvagens,Selvagem Pequena,NA,2015-09-09,NA,30.04973,-16.05405,NA,rocky_reef,unknown,TRUE,NA,Alan Friedlander,NA
PRT_2015_uvs_011,PRT_2015,uvs,Selvagens,Selvagem Pequena,NA,2015-09-09,NA,30.03508,-16.05608,NA,rocky_reef,unknown,TRUE,NA,Alan Friedlander,NA
PRT_2015_uvs_012,PRT_2015,uvs,Selvagens,Selvagem Pequena,NA,2015-09-09,NA,30.02843,-16.05731,NA,rocky_reef,unknown,TRUE,NA,Alan Friedlander,NA
PRT_2015_uvs_013,PRT_2015,uvs,Selvagens,Selvagem Pequena,NA,2015-09-10,NA,30.02548,-16.04824,NA,rocky_reef,unknown,TRUE,NA,Alan Friedlander,NA
PRT_2015_uvs_014,PRT_2015,uvs,Selvagens,Selvagem Pequena,NA,2015-09-10,NA,30.01959,-16.03149,NA,rocky_reef,unknown,TRUE,NA,Alan Friedlander,NA
PRT_2015_uvs_015,PRT_2015,uvs,Selvagens,Selvagem Pequena,NA,2015-09-10,NA,30.02962,-16.01961,NA,rocky_reef,unknown,TRUE,NA,Alan Friedlander,NA
PRT_2015_uvs_016,PRT_2015,uvs,Selvagens,Selvagem Grande,NA,2015-09-11,NA,30.14995,-15.85514,NA,rocky_reef,unknown,TRUE,NA,Alan Friedlander,NA
PRT_2015_uvs_017,PRT_2015,uvs,Selvagens,Selvagem Grande,NA,2015-09-11,NA,30.14548,-15.85511,NA,rocky_reef,unknown,TRUE,NA,Alan Friedlander,NA
PRT_2015_uvs_018,PRT_2015,uvs,Selvagens,Selvagem Grande,NA,2015-09-11,NA,30.13626,-15.85488,NA,rocky_reef,unknown,TRUE,NA,Alan Friedlander,NA
PRT_2015_uvs_019,PRT_2015,uvs,Selvagens,Selvagem Grande,NA,2015-09-12,NA,30.13434,-15.86291,NA,rocky_reef,unknown,TRUE,NA,Alan Friedlander,NA
PRT_2015_uvs_020,PRT_2015,uvs,Selvagens,Selvagem Grande,NA,2015-09-12,NA,30.134,-15.8703,NA,rocky_reef,unknown,TRUE,NA,Alan Friedlander,NA
PRT_2015_uvs_021,PRT_2015,uvs,Selvagens,Selvagem Grande,NA,2015-09-12,NA,30.14009,-15.87603,NA,rocky_reef,unknown,TRUE,NA,Alan Friedlander,NA
PRT_2015_uvs_022,PRT_2015,uvs,Selvagens,Selvagem Grande,NA,2015-09-13,NA,30.15214,-15.87411,NA,rocky_reef,unknown,TRUE,NA,Alan Friedlander,NA
PRT_2015_uvs_023,PRT_2015,uvs,Selvagens,Selvagem Grande,NA,2015-09-13,NA,30.14006,-15.8901,NA,rocky_reef,unknown,TRUE,NA,Alan Friedlander,NA
PRT_2015_uvs_024,PRT_2015,uvs,Selvagens,Selvagem Grande,NA,2015-09-13,NA,30.14887,-15.87758,NA,rocky_reef,unknown,TRUE,NA,Alan Friedlander,NA
PRT_2015_uvs_025,PRT_2015,uvs,Selvagens,Selvagem Grande,NA,2015-09-14,NA,30.15678,-15.88536,NA,rocky_reef,unknown,TRUE,NA,Alan Friedlander,NA
PRT_2015_uvs_026,PRT_2015,uvs,Selvagens,Selvagem Grande,NA,2015-09-14,NA,30.15118,-15.88097,NA,rocky_reef,unknown,TRUE,NA,Alan Friedlander,NA
PRT_2015_uvs_027,PRT_2015,uvs,Selvagens,Selvagem Grande,NA,2015-09-14,NA,30.14529,-15.87686,NA,rocky_reef,unknown,TRUE,NA,Alan Friedlander,NA
PRT_2015_uvs_028,PRT_2015,uvs,Selvagens,Selvagem Grande,NA,2015-09-15,NA,30.16403,-15.84251,NA,rocky_reef,unknown,TRUE,NA,Alan Friedlander,NA
PRT_2015_uvs_029,PRT_2015,uvs,Selvagens,Selvagem Grande,NA,2015-09-16,NA,30.14131,-15.85316,NA,rocky_reef,unknown,TRUE,NA,Alan Friedlander,NA
SYC_2015_uvs_001,SYC_2015,uvs,Aldabra Group,Assumption,NA,2015-03-13,08:54:00,-9.73358,46.53286,NA,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
SYC_2015_uvs_002,SYC_2015,uvs,Aldabra Group,Assumption,NA,2015-03-13,11:48:00,-9.75804,46.48949,NA,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
SYC_2015_uvs_003,SYC_2015,uvs,Aldabra Group,Assumption,NA,2015-03-13,14:45:00,-9.70974,46.53444,NA,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
SYC_2015_uvs_004,SYC_2015,uvs,Aldabra Group,Assumption,NA,2015-03-14,08:25:00,-9.69326,46.526,NA,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
SYC_2015_uvs_005,SYC_2015,uvs,Aldabra Group,Assumption,NA,2015-03-14,11:30:00,-9.7045,46.51059,NA,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
SYC_2015_uvs_006,SYC_2015,uvs,Aldabra Group,Assumption,NA,2015-03-14,14:10:00,-9.73301,46.49564,NA,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
SYC_2015_uvs_007,SYC_2015,uvs,Aldabra Group,Cosmoledo,NA,2015-03-15,09:40:00,-9.65893,47.56776,NA,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
SYC_2015_uvs_008,SYC_2015,uvs,Aldabra Group,Cosmoledo,NA,2015-03-15,11:45:00,-9.68979,47.55089,NA,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
SYC_2015_uvs_009,SYC_2015,uvs,Aldabra Group,Cosmoledo,NA,2015-03-15,16:00:00,-9.70052,47.52287,NA,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
SYC_2015_uvs_010,SYC_2015,uvs,Aldabra Group,Cosmoledo,NA,2015-03-16,08:45:00,-9.77359,47.56754,NA,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
SYC_2015_uvs_011,SYC_2015,uvs,Aldabra Group,Cosmoledo,NA,2015-03-16,10:45:00,-9.74668,47.53112,NA,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
SYC_2015_uvs_012,SYC_2015,uvs,Aldabra Group,Cosmoledo,NA,2015-03-16,13:15:00,-9.7339,47.50298,NA,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
SYC_2015_uvs_013,SYC_2015,uvs,Aldabra Group,Cosmoledo,NA,2015-03-17,11:15:00,-9.69972,47.65162,NA,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
SYC_2015_uvs_014,SYC_2015,uvs,Aldabra Group,Cosmoledo,NA,2015-03-17,13:45:00,-9.67984,47.62634,NA,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
SYC_2015_uvs_015,SYC_2015,uvs,Aldabra Group,Cosmoledo,NA,2015-03-17,15:45:00,-9.6644,47.59676,NA,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
SYC_2015_uvs_016,SYC_2015,uvs,Aldabra Group,Cosmoledo,NA,2015-03-18,10:00:00,-9.77803,47.58504,NA,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
SYC_2015_uvs_017,SYC_2015,uvs,Aldabra Group,Cosmoledo,NA,2015-03-18,13:00:00,-9.67034,47.6095,NA,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
SYC_2015_uvs_018,SYC_2015,uvs,Aldabra Group,Cosmoledo,NA,2015-03-18,15:15:00,-9.69872,47.53884,NA,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
SYC_2015_uvs_019,SYC_2015,uvs,Aldabra Group,Astove,NA,2015-03-19,09:30:00,-10.07967,47.76941,NA,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
SYC_2015_uvs_020,SYC_2015,uvs,Aldabra Group,Astove,NA,2015-03-19,11:30:00,-10.04942,47.74343,NA,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
SYC_2015_uvs_021,SYC_2015,uvs,Aldabra Group,Astove,NA,2015-03-19,14:00:00,-10.08776,47.71737,NA,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
SYC_2015_uvs_022,SYC_2015,uvs,Aldabra Group,Astove,NA,2015-03-19,16:00:00,-10.06523,47.73561,NA,fore_reef,leeward,FALSE,NA,Alan Friedlander,NA
SYC_2015_uvs_023,SYC_2015,uvs,Aldabra Group,Astove,NA,2015-03-20,11:30:00,-10.11513,47.73837,NA,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
SYC_2015_uvs_024,SYC_2015,uvs,Aldabra Group,Astove,NA,2015-03-20,13:30:00,-10.1082,47.7624,NA,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
SYC_2015_uvs_025,SYC_2015,uvs,Aldabra Group,Astove,NA,2015-03-20,15:40:00,-10.06567,47.76029,NA,fore_reef,windward,FALSE,NA,Alan Friedlander,NA
SYC_2015_uvs_026,SYC_2015,uvs,Aldabra Group,Aldabra,NA,2015-03-21,14:40:00,-9.43466,46.20617,NA,fore_reef,leeward,TRUE,NA,Alan Friedlander,NA
SYC_2015_uvs_027,SYC_2015,uvs,Aldabra Group,Aldabra,NA,2015-03-22,09:12:00,-9.37008,46.44956,NA,fore_reef,windward,TRUE,NA,Alan Friedlander,NA
SYC_2015_uvs_028,SYC_2015,uvs,Aldabra Group,Aldabra,NA,2015-03-22,11:20:00,-9.36306,46.39054,NA,fore_reef,windward,TRUE,NA,Alan Friedlander,NA
SYC_2015_uvs_029,SYC_2015,uvs,Aldabra Group,Aldabra,NA,2015-03-22,13:30:00,-9.36603,46.33141,NA,fore_reef,windward,TRUE,NA,Alan Friedlander,NA
SYC_2015_uvs_030,SYC_2015,uvs,Aldabra Group,Aldabra,NA,2015-03-23,09:10:00,-9.49621,46.26834,NA,fore_reef,windward,TRUE,NA,Alan Friedlander,NA
SYC_2015_uvs_031,SYC_2015,uvs,Aldabra Group,Aldabra,NA,2015-03-23,11:20:00,-9.48624,46.22887,NA,fore_reef,windward,TRUE,NA,Alan Friedlander,NA
SYC_2015_uvs_032,SYC_2015,uvs,Aldabra Group,Aldabra,NA,2015-03-23,13:30:00,-9.46268,46.21811,NA,fore_reef,windward,TRUE,NA,Alan Friedlander,NA
SYC_2015_uvs_033,SYC_2015,uvs,Aldabra Group,Aldabra,NA,2015-03-24,09:00:00,-9.36693,46.28516,NA,fore_reef,windward,TRUE,NA,Alan Friedlander,NA
SYC_2015_uvs_034,SYC_2015,uvs,Aldabra Group,Aldabra,NA,2015-03-24,11:15:00,-9.36762,46.24856,NA,fore_reef,leeward,TRUE,NA,Alan Friedlander,NA
SYC_2015_uvs_035,SYC_2015,uvs,Aldabra Group,Aldabra,NA,2015-03-24,13:45:00,-9.36941,46.2228,NA,fore_reef,leeward,TRUE,NA,Alan Friedlander,NA
SYC_2015_uvs_036,SYC_2015,uvs,Aldabra Group,Aldabra,NA,2015-03-25,09:20:00,-9.45725,46.38795,NA,fore_reef,windward,TRUE,NA,Alan Friedlander,NA
SYC_2015_uvs_037,SYC_2015,uvs,Aldabra Group,Aldabra,NA,2015-03-25,11:30:00,-9.45176,46.42526,NA,fore_reef,windward,TRUE,NA,Alan Friedlander,NA
SYC_2015_uvs_038,SYC_2015,uvs,Aldabra Group,Aldabra,NA,2015-03-25,13:30:00,-9.48766,46.3084,NA,fore_reef,leeward,TRUE,NA,Alan Friedlander,NA
PYF_2014_uvs_013,PYF_2014,uvs,Austral Islands,Marotiri,NA,2014-10-23,14:00:00,-27.88784,-143.49669,NA,fore_reef,unknown,FALSE,NA,Alan Friedlander,NA
PYF_2014_uvs_020,PYF_2014,uvs,Austral Islands,Marotiri,NA,2014-10-26,08:45:00,-27.89125,-143.50934,NA,fore_reef,unknown,FALSE,NA,Alan Friedlander,NA
PYF_2014_uvs_021,PYF_2014,uvs,Austral Islands,Marotiri,NA,2014-10-26,11:10:00,-27.89824,-143.49069,NA,fore_reef,unknown,FALSE,NA,Alan Friedlander,NA
PYF_2014_uvs_022,PYF_2014,uvs,Austral Islands,Marotiri,NA,2014-10-26,14:30:00,-27.87691,-143.48808,NA,fore_reef,unknown,FALSE,NA,Alan Friedlander,NA
PYF_2014_uvs_023,PYF_2014,uvs,Austral Islands,Marotiri,NA,2014-10-27,08:40:00,-27.87809,-143.48949,NA,fore_reef,unknown,FALSE,NA,Alan Friedlander,NA
PYF_2014_uvs_024,PYF_2014,uvs,Austral Islands,Marotiri,NA,2014-10-27,10:40:00,-27.90103,-143.49217,NA,fore_reef,unknown,FALSE,NA,Alan Friedlander,NA
PYF_2014_uvs_025,PYF_2014,uvs,Austral Islands,Marotiri,NA,2014-10-27,14:30:00,-27.88935,-143.49376,NA,fore_reef,unknown,FALSE,NA,Alan Friedlander,NA
PYF_2014_uvs_001,PYF_2014,uvs,Austral Islands,Rapa Iti,NA,2014-10-18,13:00:00,-27.58859,-144.38426,NA,fore_reef,unknown,FALSE,NA,Alan Friedlander,NA
PYF_2014_uvs_002,PYF_2014,uvs,Austral Islands,Rapa Iti,NA,2014-10-19,08:20:00,-27.59991,-144.38278,NA,fore_reef,unknown,FALSE,NA,Alan Friedlander,NA
PYF_2014_uvs_003,PYF_2014,uvs,Austral Islands,Rapa Iti,NA,2014-10-19,11:00:00,-27.61617,-144.38904,NA,fore_reef,unknown,FALSE,NA,Alan Friedlander,NA
PYF_2014_uvs_004,PYF_2014,uvs,Austral Islands,Rapa Iti,NA,2014-10-19,14:45:00,-27.62485,-144.3714,NA,fore_reef,unknown,FALSE,NA,Alan Friedlander,NA
PYF_2014_uvs_010,PYF_2014,uvs,Austral Islands,Rapa Iti,NA,2014-10-22,08:30:00,-27.56772,-144.32782,NA,fore_reef,unknown,FALSE,NA,Alan Friedlander,NA
PYF_2014_uvs_014,PYF_2014,uvs,Austral Islands,Rapa Iti,NA,2014-10-24,09:00:00,-27.56792,-144.36162,NA,fore_reef,unknown,FALSE,NA,Alan Friedlander,NA
PYF_2014_uvs_015,PYF_2014,uvs,Austral Islands,Rapa Iti,NA,2014-10-24,11:00:00,-27.57592,-144.3746,NA,fore_reef,unknown,FALSE,NA,Alan Friedlander,NA
PYF_2014_uvs_017,PYF_2014,uvs,Austral Islands,Rapa Iti,NA,2014-10-25,09:10:00,-27.63484,-144.36368,NA,fore_reef,unknown,FALSE,NA,Alan Friedlander,NA
PYF_2014_uvs_018,PYF_2014,uvs,Austral Islands,Rapa Iti,NA,2014-10-25,11:00:00,-27.63964,-144.34438,NA,fore_reef,unknown,FALSE,NA,Alan Friedlander,NA
PYF_2014_uvs_019,PYF_2014,uvs,Austral Islands,Rapa Iti,NA,2014-10-25,15:30:00,-27.56274,-144.34163,NA,fore_reef,unknown,FALSE,NA,Alan Friedlander,NA
PYF_2014_uvs_026,PYF_2014,uvs,Austral Islands,Rapa Iti,NA,2014-10-28,09:00:00,-27.64874,-144.33017,NA,fore_reef,unknown,FALSE,NA,Alan Friedlander,NA
PYF_2014_uvs_029,PYF_2014,uvs,Austral Islands,Rapa Iti,NA,2014-10-29,11:30:00,-27.57382,-144.31963,NA,fore_reef,unknown,FALSE,NA,Alan Friedlander,NA
PYF_2014_uvs_005,PYF_2014,uvs,Austral Islands,Rapa Iti,NA,2014-10-20,14:30:00,-27.62307,-144.30283,NA,fore_reef,unknown,TRUE,Rahui,Alan Friedlander,NA
PYF_2014_uvs_006,PYF_2014,uvs,Austral Islands,Rapa Iti,NA,2014-10-20,16:30:00,-27.63592,-144.30521,NA,fore_reef,unknown,TRUE,Rahui,Alan Friedlander,NA
PYF_2014_uvs_007,PYF_2014,uvs,Austral Islands,Rapa Iti,NA,2014-10-21,08:30:00,-27.64345,-144.3053,NA,fore_reef,unknown,TRUE,Rahui,Alan Friedlander,NA
PYF_2014_uvs_008,PYF_2014,uvs,Austral Islands,Rapa Iti,NA,2014-10-21,10:30:00,-27.62801,-144.30853,NA,fore_reef,unknown,TRUE,Rahui,Alan Friedlander,NA
PYF_2014_uvs_009,PYF_2014,uvs,Austral Islands,Rapa Iti,NA,2014-10-21,14:30:00,-27.60746,-144.30089,NA,fore_reef,unknown,TRUE,Rahui,Alan Friedlander,NA
PYF_2014_uvs_011,PYF_2014,uvs,Austral Islands,Rapa Iti,NA,2014-10-22,10:30:00,-27.57783,-144.31178,NA,fore_reef,unknown,TRUE,Rahui,Alan Friedlander,NA
PYF_2014_uvs_012,PYF_2014,uvs,Austral Islands,Rapa Iti,NA,2014-10-22,14:30:00,-27.591,-144.30356,NA,fore_reef,unknown,TRUE,Rahui,Alan Friedlander,NA
PYF_2014_uvs_016,PYF_2014,uvs,Austral Islands,Rapa Iti,NA,2014-10-24,15:30:00,-27.60066,-144.30594,NA,fore_reef,unknown,TRUE,Rahui,Alan Friedlander,NA
PYF_2014_uvs_027,PYF_2014,uvs,Austral Islands,Rapa Iti,NA,2014-10-28,10:40:00,-27.64833,-144.3121,NA,fore_reef,unknown,TRUE,Rahui,Alan Friedlander,NA
PYF_2014_uvs_028,PYF_2014,uvs,Austral Islands,Rapa Iti,NA,2014-10-29,09:15:00,-27.61147,-144.3342,NA,fore_reef,unknown,TRUE,Rahui,Alan Friedlander,NA
PLW_2014_uvs_001,PLW_2014,uvs,Palau,Ngederrak,Ngederrak,2014-09-02,15:45:00,7.29447,134.48029,NA,back_reef,unknown,TRUE,NA,Alan Friedlander,"Reef rubble, sparse seagrass"
PLW_2014_uvs_002,PLW_2014,uvs,Palau,Ngederrak,Ngederrak,2014-09-03,08:45:00,7.28185,134.47235,NA,fore_reef,unknown,TRUE,NA,Alan Friedlander,"Slope, rubble, moderate relief"
PLW_2014_uvs_003,PLW_2014,uvs,Palau,Ngederrak,Ngederrak,2014-09-03,10:00:00,7.2855,134.47586,NA,fore_reef,unknown,TRUE,NA,Alan Friedlander,"Slope, rubble, moderate relief"
PLW_2014_uvs_004,PLW_2014,uvs,Palau,Ngederrak,Ngederrak,2014-09-03,11:30:00,7.28832,134.47876,NA,fore_reef,unknown,TRUE,NA,Alan Friedlander,"Slope, rubble, moderate relief"
PLW_2014_uvs_005,PLW_2014,uvs,Palau,Ngederrak,Ngederrak,2014-09-03,15:30:00,7.28328,134.46596,NA,back_reef,unknown,TRUE,NA,Alan Friedlander,"Mix coral heads, pavement"
PLW_2014_uvs_006,PLW_2014,uvs,Palau,Ngederrak,Ngederrak,2014-09-03,16:40:00,7.28675,134.47359,NA,back_reef,unknown,TRUE,NA,Alan Friedlander,"Mix coral heads, pavement"
PLW_2014_uvs_007,PLW_2014,uvs,Palau,Ngederrak,Lighthouse,2014-09-04,08:45:00,7.27295,134.46091,NA,fore_reef,unknown,FALSE,NA,Alan Friedlander,"Slope, rubble, moderate relief"
PLW_2014_uvs_008,PLW_2014,uvs,Palau,Ngederrak,Lighthouse,2014-09-04,10:00:00,7.27295,134.45729,NA,fore_reef,unknown,FALSE,NA,Alan Friedlander,"Slope, high relief"
PLW_2014_uvs_009,PLW_2014,uvs,Palau,Ngederrak,Lighthouse,2014-09-04,11:25:00,7.27888,134.46445,NA,fore_reef,unknown,FALSE,NA,Alan Friedlander,"Slope, rubble, moderate relief"
PLW_2014_uvs_010,PLW_2014,uvs,Palau,Ngederrak,Lighthouse,2014-09-04,14:08:00,7.27229,134.46306,NA,back_reef,unknown,FALSE,NA,Alan Friedlander,"Mod coral cover, mixed with sand"
PLW_2014_uvs_011,PLW_2014,uvs,Palau,Ngederrak,Lighthouse,2014-09-04,15:10:00,7.28096,134.45807,NA,back_reef,unknown,FALSE,NA,Alan Friedlander,"High coral cover, small scale relief"
PLW_2014_uvs_012,PLW_2014,uvs,Palau,Ngederrak,Lighthouse,2014-09-04,16:15:00,7.27849,134.45807,NA,back_reef,unknown,FALSE,NA,Alan Friedlander,"High coral cover, small scale relief"
PLW_2014_uvs_013,PLW_2014,uvs,Palau,Ngemelis,Ngemelis,2014-09-05,09:00:00,7.13668,134.2206,Blue Corner,fore_reef,unknown,TRUE,NA,Alan Friedlander,"Blue Corner, wall, high relief"
PLW_2014_uvs_014,PLW_2014,uvs,Palau,Ngemelis,Ngemelis,2014-09-05,11:15:00,7.1122,134.24088,Fairy Land,fore_reef,unknown,TRUE,NA,Alan Friedlander,"Fairyland, slope, high coral cover"
PLW_2014_uvs_015,PLW_2014,uvs,Palau,Ngemelis,Ngemelis,2014-09-05,14:30:00,7.13344,134.22334,Clarence Wall,fore_reef,unknown,TRUE,NA,Alan Friedlander,"Clarence's Wall, slope, soft corals"
PLW_2014_uvs_016,PLW_2014,uvs,Palau,Ngemelis,Ngemelis,2014-09-05,16:30:00,7.11812,134.23683,Virgin Blue Hole,fore_reef,unknown,TRUE,NA,Alan Friedlander,"Virgin Blue Hole, slope, high coral cover"
PLW_2014_uvs_017,PLW_2014,uvs,Palau,Ngemelis,Ngemelis,2014-09-06,08:20:00,7.10017,134.24828,Big Drop Off,fore_reef,unknown,TRUE,NA,Alan Friedlander,"Big Dropoff, wall, high relief"
PLW_2014_uvs_018,PLW_2014,uvs,Palau,Ngemelis,Ngemelis,2014-09-06,10:45:00,7.10333,134.23854,New Drop Off,fore_reef,unknown,TRUE,NA,Alan Friedlander,"New Dropoff, wall, high relief"
PLW_2014_uvs_019,PLW_2014,uvs,Palau,Ngemelis,Ngemelis,2014-09-06,14:30:00,7.10435,134.27118,Barnum's Wall,fore_reef,unknown,FALSE,NA,Alan Friedlander,"Barnum Wall, slope"
PLW_2014_uvs_020,PLW_2014,uvs,Palau,Ngemelis,Ngemelis,2014-09-06,16:30:00,7.12006,134.27042,German Channel,fore_reef,unknown,TRUE,NA,Alan Friedlander,"German Channel, high coral cover"
PLW_2014_uvs_021,PLW_2014,uvs,Palau,Ngemelis,Ngemelis_outside,2014-09-07,08:55:00,7.16569,134.22299,Front of 70 Islands,fore_reef,unknown,FALSE,NA,Alan Friedlander,"Slope, high coral cover"
PLW_2014_uvs_022,PLW_2014,uvs,Palau,Ngemelis,Ngemelis_outside,2014-09-07,10:51:00,7.1495,134.22385,North Blue Hole,fore_reef,unknown,TRUE,NA,Alan Friedlander,"Slope, high coral cover"
PLW_2014_uvs_023,PLW_2014,uvs,Palau,Ngemelis,Ngemelis_outside,2014-09-07,14:20:00,7.08769,134.2572,Turtle Cove,fore_reef,unknown,FALSE,NA,Alan Friedlander,"Slope, high coral cover"
PLW_2014_uvs_024,PLW_2014,uvs,Palau,Ngemelis,Ngemelis_outside,2014-09-07,16:30:00,7.0786,134.26085,Ngedebus Wall,fore_reef,unknown,FALSE,NA,Alan Friedlander,"Slope, high coral cover"
PLW_2014_uvs_025,PLW_2014,uvs,Palau,Ngemelis,Ngemelis_outside,2014-09-08,09:00:00,7.19165,134.21257,Wall South Shark City 1,fore_reef,unknown,FALSE,NA,Alan Friedlander,"Slope, high coral cover"
PLW_2014_uvs_026,PLW_2014,uvs,Palau,Ngemelis,Ngemelis_outside,2014-09-08,11:00:00,7.21261,134.20844,Wall South Shark City 2,fore_reef,unknown,FALSE,NA,Alan Friedlander,"Slope, high coral cover"
PLW_2014_uvs_027,PLW_2014,uvs,Palau,Ngemelis,Ngemelis_outside,2014-09-08,13:00:00,7.22552,134.20531,Wall South Shark City 3,fore_reef,unknown,FALSE,NA,Alan Friedlander,"Slope, high coral cover"
PLW_2014_uvs_028,PLW_2014,uvs,Palau,Ngemelis,Ngemelis_outside,2014-09-08,15:10:00,7.18682,134.21352,Wall South Shark City 4,fore_reef,unknown,FALSE,NA,Alan Friedlander,"Slope, high coral cover"
PLW_2014_uvs_029,PLW_2014,uvs,Palau,Ngerumekaol,Ulong,2014-09-10,07:30:00,7.28361,134.24603,Channel 1,fore_reef,unknown,TRUE,NA,Alan Friedlander,"Channel mouth, tide still incoming"
PLW_2014_uvs_030,PLW_2014,uvs,Palau,Ngerumekaol,Ulong,2014-09-10,09:30:00,7.27514,134.24435,Outside 1,fore_reef,unknown,TRUE,NA,Alan Friedlander,"Forereef, high coral cover"
PLW_2014_uvs_031,PLW_2014,uvs,Palau,Ngerumekaol,Ulong,2014-09-10,13:00:00,7.28567,134.24266,Outside 2,fore_reef,unknown,TRUE,NA,Alan Friedlander,"Forereef, high coral cover"
PLW_2014_uvs_032,PLW_2014,uvs,Palau,Ngerumekaol,Ulong,2014-09-10,14:30:00,7.28619,134.25214,Channel 2,fore_reef,unknown,TRUE,NA,Alan Friedlander,"Channel middle, mixed coral and sand"
PLW_2014_uvs_033,PLW_2014,uvs,Palau,Ngerumekaol,Rebotel,2014-09-11,08:20:00,7.25368,134.24516,Channel 1,fore_reef,unknown,FALSE,NA,Alan Friedlander,"Channel, shallow, high coral cover"
PLW_2014_uvs_034,PLW_2014,uvs,Palau,Ngerumekaol,Rebotel,2014-09-11,09:45:00,7.25116,134.23864,Outside 1,fore_reef,unknown,FALSE,NA,Alan Friedlander,"Forereef, high coral cover"
PLW_2014_uvs_035,PLW_2014,uvs,Palau,Ngerumekaol,Rebotel,2014-09-11,13:30:00,7.24925,134.23781,Outside 2,fore_reef,unknown,FALSE,NA,Alan Friedlander,"Forereef, high coral cover"
PLW_2014_uvs_036,PLW_2014,uvs,Palau,Ngerumekaol,Rebotel,2014-09-11,15:05:00,7.24965,134.23979,Channel 2,fore_reef,unknown,FALSE,NA,Alan Friedlander,"Channel, shallow, high coral cover"
PLW_2014_uvs_037,PLW_2014,uvs,Palau,Ngerumekaol,Rebotel,2014-09-12,09:00:00,7.25034,134.23929,NA,fore_reef,unknown,FALSE,NA,Alan Friedlander,"Channel, shallow, high coral cover"
PLW_2014_uvs_038,PLW_2014,uvs,Palau,Ngerumekaol,Rebotel,2014-09-12,10:30:00,7.25662,134.24626,NA,fore_reef,unknown,FALSE,NA,Alan Friedlander,"Forereef, high coral cover"
PLW_2014_uvs_039,PLW_2014,uvs,Palau,Ngerumekaol,Ulong,2014-09-12,12:20:00,7.28475,134.24344,NA,fore_reef,unknown,TRUE,NA,Alan Friedlander,"Forereef, wall, high coral cover"
